ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,head_angle,gaze_angle
161,second,0.0,-3.0660000000000025,2,16.0,0.0,4,0,Pause,526.868896,436.271454,1.047575,-0.400341,116.115891,0.110281,0.558224,0.875038,83.654495,84.63929,2.839845,116.137383,A_StateManager_2.ScreenWidget,-0.034668,-0.006714,0.999374,-2.043274,1.39447,-26.456284,0.985205,-0.100098,0.00975,0.994919,32.428055,2.135101,-33.136002,2.56488,0.521511,0.558681,0.728539,-3.1e-05,-0.015427,0.999878,-20.261124,1.003052,-22.926102,2.721527,0.161539,0.482275,0.0,0.0,2.56488,2.721527,2.6432035000000003,-0.0888712499999999,0.0,ScreenWidget,0.9998359251607672,0.015270975681887778,-0.00974269262757476,0.0,0.0
161,second,0.0330000000000012,-3.0330000000000013,2,16.0,0.0,4,0,Pause,530.058472,440.402863,1.039611,-0.397396,116.147018,0.149604,0.728091,0.851438,83.703712,84.639282,3.747046,116.625572,A_StateManager_2.ScreenWidget,-0.049957,-0.005997,0.998718,5.120956,1.537979,-27.824982,0.987631,-0.09996,0.010361,0.994934,32.427963,2.119659,-33.110916,2.577881,0.521476,0.558899,0.787033,-0.003296,-0.021225,0.999756,-20.283234,0.996811,-22.907394,2.736938,0.162978,0.483341,0.0,0.0,2.577881,2.736938,2.6574095,-0.0746652500000002,0.0330000000000012,ScreenWidget,0.9998088549806925,0.014858649753987117,-0.012707243197658575,0.17149835890469955,0.94156116799705
161,second,0.0670000000000001,-2.9990000000000023,2,16.0,0.0,4,0,Pause,543.018494,447.377014,1.025206,-0.388849,116.168594,0.183022,0.875473,0.852152,83.792366,84.639282,5.041226,116.768051,A_StateManager_2.ScreenWidget,-0.067703,0.00061,0.997696,12.285233,1.656387,-29.165878,0.987966,-0.100586,0.011215,0.994858,32.428467,2.104187,-33.110916,2.581802,0.521546,0.559323,0.730997,-0.014359,-0.01651,0.999756,-20.284241,0.932358,-22.78717,2.746796,0.165364,0.483696,0.0,0.0,2.581802,2.746796,2.664299,-0.0677757500000004,0.0339999999999989,ScreenWidget,0.999772678802725,0.014870573694137083,-0.015279291790860442,0.14738372916373693,1.158657911534684
161,second,0.1000000000000014,-2.966000000000001,2,16.0,0.0,4,0,Pause,561.506775,449.412415,1.024431,-0.392151,116.187561,0.204901,0.974859,0.868124,83.922234,84.639282,6.556094,117.981796,A_StateManager_2.ScreenWidget,-0.075836,0.001602,0.997116,15.184845,1.70285,-29.71106,0.997251,-0.101334,0.011185,0.994781,32.428528,2.088669,-33.109802,2.583344,0.521651,0.559859,0.747248,-0.023239,-0.018112,0.999557,-20.286407,0.909225,-22.719666,2.810654,0.167251,0.484255,0.0,0.0,2.583344,2.810654,2.696999,-0.0350757500000002,0.03300000000000129,ScreenWidget,0.9997404898825246,0.01514884938288714,-0.01701367837431342,0.10066089214441461,0.5498824316101573
161,second,0.1330000000000026,-2.933,2,16.0,0.0,4,0,Pause,583.147766,466.751648,1.020361,-0.387955,116.203499,0.251869,1.091792,0.873654,83.987785,84.639282,7.255805,118.046356,A_StateManager_2.ScreenWidget,-0.065247,-0.003494,0.997849,6.810715,1.50441,-28.050156,0.98434,-0.10051,0.011841,0.994858,32.428787,2.067047,-33.109634,2.583588,0.521519,0.560513,0.674354,-0.027832,-0.019714,0.999405,-20.288727,0.909225,-22.69812,2.837814,0.168212,0.484401,0.0,0.0,2.583588,2.837814,2.710701,-0.0213737499999999,0.033000000000001195,ScreenWidget,0.999702222511818,0.015244779788644037,-0.019054211978645985,0.11706364693054583,0.7528397430528457
161,second,0.1660000000000039,-2.8999999999999986,2,16.0,0.0,4,0,Pause,593.143616,467.67392,1.005505,-0.390375,116.212372,0.278098,1.196089,0.900063,83.917686,84.639282,6.39896,117.426064,A_StateManager_2.ScreenWidget,-0.060196,-0.004837,0.998169,3.587585,1.423279,-27.410019,0.987077,-0.100677,0.014862,0.994797,32.429504,2.046143,-33.099869,2.583054,0.521519,0.560696,0.777385,-0.026581,-0.021149,0.99942,-20.297058,0.907471,-22.69812,2.837723,0.168283,0.484688,0.0,0.0,2.583054,2.837723,2.7103885,-0.0216862500000001,0.033000000000001306,ScreenWidget,0.9996587527658003,0.015704994037218152,-0.020874174978082936,0.10758727304366807,0.4693557275646657
161,second,0.1990000000000051,-2.8669999999999973,2,16.0,0.0,4,0,Pause,580.902954,458.812592,0.994702,-0.383389,116.222618,0.317934,1.295919,0.958414,83.904579,84.639282,6.066531,117.62281,A_StateManager_2.ScreenWidget,-0.060226,-0.008102,0.998138,3.059891,1.413605,-27.316956,0.983331,-0.100296,0.014267,0.994843,32.430313,2.036697,-33.097641,2.588196,0.521426,0.561105,0.781265,-0.028275,-0.025894,0.999252,-20.297958,0.918076,-22.719666,2.831573,0.168539,0.485324,0.0,0.0,2.588196,2.831573,2.7098845000000003,-0.0221902499999999,0.033000000000001195,ScreenWidget,0.999604357488673,0.016722421516509614,-0.022616124961654827,0.11562550433916506,0.4054429474594729
161,second,0.2330000000000041,-2.8329999999999984,2,16.0,0.0,4,0,Pause,576.153992,461.62326,0.991957,-0.373888,116.236458,0.420349,1.337925,1.035793,83.912582,84.639282,6.192453,117.389458,A_StateManager_2.ScreenWidget,-0.058258,-0.008469,0.99826,3.34053,1.405426,-27.360397,0.988473,-0.098221,0.014145,0.995056,32.430893,2.017929,-33.0952,2.589981,0.521093,0.56175,0.702613,-0.025665,-0.026855,0.999298,-20.309357,0.907471,-22.69812,2.859604,0.168539,0.485665,0.0,0.0,2.589981,2.859604,2.7247925,-0.0072822500000002,0.033999999999999,ScreenWidget,0.9995640151903008,0.01807208526633459,-0.023349074302205966,0.08802755709155556,0.37569652227968015
161,second,0.2660000000000053,-2.799999999999997,2,16.0,0.0,4,0,Pause,577.952881,458.289673,0.976649,-0.365412,116.238441,0.498234,1.30292,1.147915,83.927788,84.639282,6.20086,117.387573,A_StateManager_2.ScreenWidget,-0.068665,-0.001968,0.997635,12.69136,1.617279,-29.312088,0.985771,-0.095795,0.009933,0.995346,32.433044,2.012436,-33.077667,2.610123,0.520624,0.56241,0.629526,-0.023163,-0.021881,0.999481,-20.310379,0.956726,-23.017242,2.897308,0.167369,0.486,0.0,0.0,2.610123,2.897308,2.7537155,0.0216407499999999,0.033000000000001195,ScreenWidget,0.9995408118630749,0.02002837634523382,-0.02273828403989558,0.1174309030591842,0.742344214778134
161,second,0.3000000000000042,-2.7659999999999982,2,16.0,0.0,4,0,Pause,578.072937,458.262726,0.972424,-0.351679,116.235092,0.515536,1.196683,1.224892,84.020836,84.639282,7.206845,117.727242,A_StateManager_2.ScreenWidget,-0.091125,0.008209,0.995804,28.592926,1.920624,-32.320663,0.989935,-0.09668,0.010941,0.995255,32.436417,1.996063,-33.051392,2.623886,0.520619,0.562591,0.649584,-0.020065,-0.026627,0.999435,-20.318634,0.960464,-23.021591,2.853836,0.166849,0.486597,0.0,0.0,2.623886,2.853836,2.738861,0.0067862499999997,0.03399999999999892,ScreenWidget,0.9995534347937667,0.021372107571929328,-0.02088453997380342,0.13118284198159072,1.4269977820847144
161,second,0.3329999999999984,-2.733000000000004,2,16.0,0.0,4,0,Pause,592.444153,463.115143,0.968879,-0.342512,116.216782,0.650027,1.060564,1.319484,84.250381,84.639282,9.261901,118.484779,A_StateManager_2.ScreenWidget,-0.134628,-0.199051,0.970688,19.299973,0.963257,-30.773514,0.935864,-0.153839,-0.199081,0.967819,31.905258,1.241425,-33.230408,2.63176,0.547745,0.623602,0.0,-0.073883,-0.198456,0.97731,-20.35759,0.088135,-23.043869,2.947937,0.176557,0.544899,0.0,0.0,2.63176,2.947937,2.7898485,0.0577737499999995,0.0329999999999942,ScreenWidget,0.9995635705534335,0.023023359839309924,-0.018509276706049297,0.16574846305137816,12.245177955246149
161,second,0.3659999999999996,-2.700000000000003,2,16.0,0.0,4,0,Pause,621.802124,473.937103,0.971988,-0.326502,116.192696,0.757094,0.872181,1.450945,86.273811,84.639282,13.482841,100.310127,A_StateManager_2.ScreenWidget,-0.145248,-0.247177,0.958008,19.686661,0.844009,-30.870117,0.856616,-0.166718,-0.250824,0.953552,31.951889,1.118683,-33.252258,2.671768,0.547942,0.636575,0.0,-0.074341,-0.23439,0.969284,-20.513306,-0.056213,-23.062546,3.02951,0.181996,0.556115,0.0,0.0,2.671768,3.02951,2.850639,0.1185642499999999,0.033000000000001195,ScreenWidget,0.9995635487304042,0.02531812727055871,-0.015221842233861358,0.22970680835254148,2.941839268289578
161,second,0.3990000000000009,-2.6670000000000016,2,16.0,0.0,4,0,Pause,682.101257,214.299225,0.975943,-0.287557,116.151764,0.772656,0.64072,1.62805,87.510658,84.639275,14.911588,95.474571,A_StateManager_2.ScreenWidget,-0.129196,-0.241821,0.96167,11.58786,0.659698,-29.294373,0.865935,-0.169556,-0.249771,0.953339,31.964096,1.115646,-33.251617,2.700577,0.547888,0.636531,0.0,-0.065125,-0.228439,0.971375,-20.525116,-0.058868,-23.057739,2.971222,0.180863,0.55504,0.0,0.0,2.700577,2.971222,2.8358995,0.1038247499999998,0.033000000000001306,ScreenWidget,0.9995338255949879,0.028409232928254136,-0.011182440515201257,0.29143586915778963,1.0700722264030627
161,second,0.4329999999999998,-2.6330000000000027,2,16.0,0.0,4,0,Pause,702.511902,145.219849,0.996129,-0.257123,116.133568,0.710243,0.493625,1.853307,87.229088,84.639282,13.826226,95.77681,A_StateManager_2.ScreenWidget,-0.105728,-0.231476,0.967072,1.374634,0.445023,-27.299469,0.896963,-0.162766,-0.247314,0.955154,32.020782,1.135468,-33.235672,2.767365,0.544753,0.635216,0.1,-0.064682,-0.21962,0.973434,-20.548569,-0.048874,-23.052917,2.98436,0.18167,0.553126,0.0,0.0,2.767365,2.98436,2.8758625,0.14378775,0.033999999999998864,ScreenWidget,0.9994398109952931,0.032339468693488894,-0.00861527494139265,0.2690216631332372,1.538472095477279
161,second,0.4660000000000011,-2.6000000000000014,2,16.0,0.0,4,0,Pause,687.006836,149.537552,1.019639,-0.223196,116.131332,0.650433,0.435602,2.032475,86.712646,84.639282,12.012362,96.711525,A_StateManager_2.ScreenWidget,-0.102936,-0.227554,0.968307,1.390717,0.45546,-27.298416,0.905591,-0.15918,-0.244797,0.956406,32.047668,1.144028,-33.230621,2.700607,0.543362,0.634404,0.1,-0.062439,-0.214691,0.97467,-20.558716,-0.037537,-23.051147,2.984512,0.181675,0.551868,0.0,0.0,2.700607,2.984512,2.8425595,0.1104847499999999,0.033000000000001306,ScreenWidget,0.9993420034853763,0.03546491648787515,-0.0076026158881278335,0.1883234642679295,0.37048584208946583
161,second,0.5,-2.5660000000000025,2,16.0,0.0,4,0,Pause,661.094421,162.890625,1.046236,-0.196147,116.124519,0.658656,0.409538,2.205421,86.614586,84.639282,12.042011,97.032219,A_StateManager_2.ScreenWidget,-0.101257,-0.227982,0.968384,1.496094,0.470123,-27.316864,0.906225,-0.155579,-0.243896,0.95723,32.069473,1.144577,-33.229111,2.685349,0.542071,0.634197,0.1,-0.061859,-0.216019,0.974411,-20.561432,-0.016449,-23.051392,2.984863,0.18167,0.551412,0.0,0.0,2.685349,2.984863,2.835106,0.1030312499999994,0.03399999999999892,ScreenWidget,0.9992337535070361,0.038481370431733275,-0.007147725647770857,0.1748943211661347,0.19493263003738223
161,second,0.5339999999999989,-2.532000000000004,2,16.0,0.0,4,0,Pause,661.518005,167.47197,1.059735,-0.167298,116.11142,0.666015,0.341332,2.31512,86.635506,84.639282,12.090734,96.878334,A_StateManager_2.ScreenWidget,-0.100464,-0.226395,0.968826,2.107468,0.48291,-27.432068,0.920714,-0.152191,-0.23912,0.958969,32.095078,1.143494,-33.227051,2.693726,0.540644,0.633423,0.1,-0.061172,-0.216339,0.974396,-20.561432,-0.016449,-23.051392,2.980362,0.181551,0.551457,0.0,0.0,2.693726,2.980362,2.837044,0.1049692499999994,0.03399999999999892,ScreenWidget,0.9991660392164149,0.04039475550082255,-0.005957332004429713,0.1291720206950063,0.34123213693448345
161,second,0.5660000000000025,-2.5,2,16.0,0.0,4,0,Pause,662.213989,165.273605,1.077265,-0.135994,116.093132,0.697228,0.222063,2.372304,86.629379,84.639282,12.134148,96.819305,A_StateManager_2.ScreenWidget,-0.101425,-0.227188,0.968552,2.453552,0.488037,-27.497131,0.918116,-0.155594,-0.239395,0.958359,32.124496,1.14241,-33.226486,2.677902,0.540129,0.633513,0.1,-0.059189,-0.217209,0.974319,-20.559006,-0.019485,-23.053482,2.95784,0.181111,0.551714,0.0,0.0,2.677902,2.95784,2.817871,0.08579625,0.03200000000000358,ScreenWidget,0.9991354512933289,0.04139237559266434,-0.003875720793786842,0.13226875667435706,0.34235502276302876
161,second,0.6000000000000014,-2.466000000000001,2,16.0,0.0,4,0,Pause,662.834229,164.430344,1.09883,-0.116062,116.067268,0.788816,0.008278,2.404872,86.71769,84.639282,12.290768,96.394409,A_StateManager_2.ScreenWidget,-0.099136,-0.223236,0.969696,2.130722,0.471176,-27.432632,0.921327,-0.157486,-0.233597,0.959488,32.152039,1.133789,-33.225479,2.662842,0.539456,0.632878,0.1,-0.054794,-0.214874,0.975098,-20.556122,-0.029541,-23.055038,2.951462,0.180251,0.551625,0.0,0.0,2.662842,2.951462,2.807152,0.0750772499999996,0.03399999999999892,ScreenWidget,0.999119255269909,0.041960610993022326,-0.00014447835497745056,0.21625146319309252,0.4256175388745936
161,second,0.6330000000000027,-2.433,2,16.0,0.0,4,0,Pause,665.071655,158.360397,1.124969,-0.1001,116.023132,0.832566,-0.293999,2.438285,86.692574,84.639282,12.145327,96.249115,A_StateManager_2.ScreenWidget,-0.093567,-0.222702,0.970367,2.136429,0.467041,-27.430313,0.924546,-0.148865,-0.233322,0.960922,32.170776,1.133789,-33.222763,2.629623,0.537552,0.632724,0.1,-0.051605,-0.214203,0.975418,-20.549744,-0.036575,-23.055038,2.927597,0.179475,0.551714,0.0,0.0,2.629623,2.927597,2.77861,0.0465352499999998,0.03300000000000125,ScreenWidget,0.999081472850835,0.04254269743573187,0.005131228030191674,0.304118075370327,0.5616165429771927
161,second,0.6670000000000016,-2.399000000000001,2,16.0,0.0,4,0,Pause,662.993958,156.28476,1.15924,-0.076115,115.962723,0.855186,-0.7527,2.481218,86.749985,84.639282,11.746071,95.54512,A_StateManager_2.ScreenWidget,-0.091309,-0.267151,0.959305,4.423721,0.311737,-27.890579,0.919181,-0.138458,-0.266937,0.953705,32.190674,0.98082,-33.256134,2.567688,0.535364,0.643883,0.1,-0.049088,-0.266815,0.962479,-20.335175,-0.284836,-23.106277,2.993637,0.170863,0.569683,0.0,0.0,2.567688,2.993637,2.7806625,0.0485877499999998,0.03399999999999892,ScreenWidget,0.998976257207789,0.043288153614703444,0.013136715409379109,0.46070563949330573,2.667436485699121
161,second,0.7000000000000028,-2.366,2,16.0,0.0,4,0,Pause,657.290283,146.227692,1.182677,-0.057447,115.881767,0.875087,-1.40708,2.595674,88.107834,84.639282,11.893185,90.285515,A_StateManager_2.ScreenWidget,-0.095825,-0.268921,0.958374,9.407715,0.441956,-28.845627,0.907175,-0.132385,-0.262741,0.955734,32.236588,0.990601,-33.252777,2.536697,0.53287,0.642766,0.1,-0.047958,-0.276413,0.959839,-20.353378,-0.27327,-23.100189,3.022293,0.171256,0.570967,0.0,0.0,2.536697,3.022293,2.779495,0.0474202499999996,0.03300000000000125,ScreenWidget,0.9986727644430826,0.045273906909460926,0.024555710390145855,0.6643105935965189,0.47821308032809795
161,second,0.7330000000000041,-2.3329999999999984,2,16.0,0.0,4,0,Pause,659.391907,71.09037,1.228002,-0.043261,115.776993,0.78382,-2.235077,2.724291,88.603409,84.639282,12.525892,88.663528,A_StateManager_2.ScreenWidget,-0.082611,-0.266327,0.960327,1.623123,0.270386,-27.338394,0.906967,-0.134018,-0.263947,0.95517,32.24852,1.00563,-33.250351,2.575134,0.532631,0.642412,0.1,-0.045563,-0.267593,0.962448,-20.354767,-0.257233,-23.095764,2.977005,0.170975,0.568797,0.0,0.0,2.575134,2.977005,2.7760695,0.0439947499999999,0.03300000000000125,ScreenWidget,0.9981099016355411,0.04749377429269154,0.03899955974784005,0.8379166847594924,0.8515760252352532
161,second,0.7660000000000053,-2.299999999999997,2,16.0,0.0,4,0,Pause,668.430603,47.919247,1.2704,-0.026464,115.646996,0.561076,-3.152159,2.803128,88.789558,84.639282,11.496874,87.355164,A_StateManager_2.ScreenWidget,-0.077042,-0.2547,0.963943,6.280334,0.476654,-28.183578,0.906722,-0.137009,-0.255554,0.957031,32.282974,1.081024,-33.227127,2.615845,0.531798,0.638132,0.1,-0.015182,-0.252853,0.967377,-20.415161,-0.143799,-23.00563,2.794235,0.16823,0.561438,0.0,0.0,2.615845,2.794235,2.7050400000000003,-0.0270347499999998,0.03300000000000125,ScreenWidget,0.9972923054015205,0.048830307518385734,0.05498780459866136,0.9204568470516377,0.816374564278624
161,second,0.8000000000000043,-2.2659999999999982,2,16.0,0.0,4,0,Pause,653.730347,29.228319,1.324874,-0.006235,115.512337,0.382048,-4.028685,2.790317,88.7537,84.639282,10.976222,86.958626,A_StateManager_2.ScreenWidget,-0.070297,-0.232315,0.970093,7.760025,0.538956,-28.450287,0.908565,-0.134094,-0.218262,0.966629,32.293808,1.102692,-33.214828,2.465683,0.531219,0.631164,0.1,0.003281,-0.247208,0.968948,-20.398407,-0.108047,-22.981812,2.790756,0.164477,0.55903,0.0,0.0,2.465683,2.790756,2.6282195,-0.10385525,0.03399999999999892,ScreenWidget,0.9963463101930303,0.04856068004080897,0.07025589312440744,0.8766192466113576,1.4015963534721703
161,second,0.8329999999999984,-2.233000000000004,2,16.0,0.0,4,0,Pause,646.292419,23.563494,1.392189,0.012672,115.39888,0.335475,-4.762199,2.688762,88.273102,84.639282,10.18261,87.855553,A_StateManager_2.ScreenWidget,-0.068054,-0.204285,0.976532,4.115967,0.512238,-27.718414,0.905712,-0.130676,-0.193436,0.972366,32.30455,1.169617,-33.196518,2.534058,0.530241,0.624647,0.1,-0.013367,-0.213058,0.976944,-20.405609,-0.059616,-22.952942,2.826309,0.168025,0.551203,0.0,0.0,2.534058,2.826309,2.6801835,-0.0518912500000001,0.032999999999994145,ScreenWidget,0.9954507446908932,0.04674858521876566,0.08302038710093909,0.7404697740830688,1.6816318683094091
161,second,0.8680000000000021,-2.1980000000000004,2,16.0,0.0,4,0,Pause,634.955078,36.376736,1.464482,0.034106,115.316032,0.423599,-5.294414,2.561162,87.599274,84.639282,9.737677,89.597839,A_StateManager_2.ScreenWidget,-0.065796,-0.196579,0.978271,3.223877,0.57811,-27.51593,0.918126,-0.135712,-0.189285,0.972488,32.293976,1.255478,-33.175262,2.692276,0.531144,0.620824,0.1,-0.008713,-0.201797,0.979385,-20.413269,0.027344,-22.914291,2.956253,0.16768,0.546098,0.0,0.0,2.692276,2.956253,2.8242645,0.0921897499999997,0.035000000000003695,ScreenWidget,0.9947390503207888,0.044495181408381226,0.09227350973237179,0.5471831213859311,0.580031789252538
161,second,0.8999999999999986,-2.166000000000004,2,16.0,0.0,4,0,Pause,628.598877,61.266544,1.535913,0.069153,115.255997,0.612641,-5.634995,2.462651,87.42997,84.639282,9.405458,89.747917,A_StateManager_2.ScreenWidget,-0.072922,-0.185562,0.979919,6.659561,0.677155,-28.15596,0.915272,-0.124649,-0.191772,0.97348,32.28717,1.280609,-33.164902,2.546036,0.529944,0.620091,0.1,-0.018036,-0.178436,0.98378,-20.422409,0.039444,-22.862762,2.444016,0.169967,0.540873,0.0,0.0,2.546036,2.444016,2.495026,-0.23704875,0.031999999999996476,ScreenWidget,0.9942485190344147,0.04276049688535606,0.09819074449249535,0.3544175417476592,0.8025224315948812
161,second,0.9340000000000046,-2.131999999999998,2,16.0,0.0,4,0,Pause,623.852966,63.410515,1.599148,0.129914,115.217972,0.874428,-5.888879,2.503143,87.263145,84.639282,10.110954,90.326782,A_StateManager_2.ScreenWidget,-0.081329,-0.166183,0.982727,9.013092,0.782318,-28.627472,0.902337,-0.138596,-0.181641,0.973541,32.273148,1.348892,-33.158646,2.721863,0.532275,0.616176,0.1,-0.008423,-0.145767,0.989273,-20.428391,0.065186,-22.89212,2.319763,0.168501,0.534502,0.0,0.0,2.721863,2.319763,2.520813,-0.2112617500000002,0.034000000000006025,ScreenWidget,0.9937736129268064,0.04344371117354297,0.10259946495899216,0.2570606132071372,1.2532651006601476
161,second,0.9669999999999987,-2.099000000000004,2,16.0,0.0,4,0,Pause,633.931458,71.680016,1.653226,0.217462,115.167633,1.022684,-6.134964,2.702727,86.94735,84.639282,11.175639,91.650108,A_StateManager_2.ScreenWidget,-0.089752,-0.210907,0.973373,11.616165,0.670166,-29.205872,0.891244,-0.123077,-0.203842,0.971222,32.253235,1.171814,-33.19606,2.5952,0.530838,0.626209,0.1,-0.038223,-0.221298,0.974442,-20.152466,-0.102066,-23.063385,2.949982,0.162987,0.555221,0.0,0.0,2.5952,2.949982,2.772591,0.04051625,0.032999999999994145,ScreenWidget,0.993166915160152,0.04688393791603025,0.10687083323691932,0.31615594350252413,2.67721793602662
161,second,1.0010000000000048,-2.0649999999999977,2,16.0,0.0,4,0,Pause,649.141235,90.584671,1.707733,0.315523,115.140152,0.981816,-6.387627,3.092735,88.447891,84.639282,12.724872,87.008377,A_StateManager_2.ScreenWidget,-0.0858,-0.20372,0.97525,12.311432,0.695084,-29.33667,0.870501,-0.119354,-0.195511,0.973404,32.291275,1.177444,-33.193512,2.500366,0.529067,0.6246,0.1,-0.031021,-0.216568,0.975769,-20.174637,-0.089203,-23.065689,2.888321,0.162532,0.553931,0.0,0.0,2.500366,2.888321,2.6943435,-0.0377312500000002,0.034000000000006025,ScreenWidget,0.9923445289309439,0.053617262925709376,0.11125432583580243,0.4627475701246711,0.5802823566219483
161,second,1.0350000000000037,-2.030999999999999,2,16.0,0.0,4,0,Pause,671.273132,24.274227,1.759624,0.400472,115.113541,0.960625,-6.609485,3.564466,88.346825,84.639282,13.169262,87.309196,A_StateManager_2.ScreenWidget,-0.067429,-0.21167,0.975006,2.153458,0.46756,-27.363174,0.893229,-0.118103,-0.203323,0.971954,32.304489,1.213104,-33.167786,2.502899,0.528406,0.6243,0.1,-0.029785,-0.217499,0.975601,-20.166672,-0.084335,-23.066162,2.883087,0.162024,0.553931,0.0,0.0,2.502899,2.883087,2.6929930000000004,-0.0390817499999998,0.03399999999999892,ScreenWidget,0.9914320603893728,0.06175833678541978,0.11510159629467279,0.5185560263194532,1.1979775120359932
161,second,1.0670000000000002,-1.9990000000000023,2,16.0,0.0,4,0,Pause,677.621582,28.571646,1.792626,0.466943,115.074112,0.931742,-6.845147,4.033788,88.542809,84.639282,12.395281,86.195496,A_StateManager_2.ScreenWidget,-0.05307,-0.206009,0.977097,-2.662231,0.332001,-26.433624,0.916806,-0.111191,-0.188095,0.97583,32.434464,1.165283,-33.174438,2.592804,0.522642,0.623629,0.1,-0.024033,-0.214645,0.976395,-20.149323,-0.083176,-23.074982,2.871445,0.160372,0.553459,0.0,0.0,2.592804,2.871445,2.7321245000000003,4.975000000007057e-05,0.031999999999996476,ScreenWidget,0.9904123005511043,0.0698433127285233,0.11918635234025063,0.5222803481679265,0.959370336495311
161,second,1.100999999999999,-1.965000000000004,2,16.0,0.0,4,0,Pause,666.564697,12.661634,1.812169,0.51719,115.026817,0.89206,-7.131448,4.397636,88.394989,84.639282,11.751291,86.266815,A_StateManager_2.ScreenWidget,-0.055908,-0.201889,0.977798,-1.143799,0.367325,-26.722458,0.923508,-0.108124,-0.186951,0.976395,32.455872,1.163467,-33.169525,2.534561,0.521509,0.623421,0.1,-0.026306,-0.210068,0.977325,-20.137543,-0.082703,-23.077972,2.868057,0.16037,0.552671,0.0,0.0,2.534561,2.868057,2.701309,-0.03076575,0.03399999999999892,ScreenWidget,0.989342639487229,0.07608470586863242,0.12414612046023273,0.4608618774206345,0.5028942988920618
161,second,1.1340000000000003,-1.9320000000000024,2,16.0,0.0,4,0,Pause,657.364868,13.680485,1.820649,0.549185,114.974998,0.892019,-7.416007,4.659974,88.50119,84.639282,12.426126,86.122421,A_StateManager_2.ScreenWidget,-0.052368,-0.188492,0.980667,0.713303,0.41243,-27.062973,0.928163,-0.09581,-0.189072,0.977264,32.538681,1.172836,-33.147903,2.600754,0.516648,0.623164,0.1,-0.023895,-0.187927,0.981888,-20.099609,-0.084854,-23.083603,2.820313,0.158701,0.548884,0.0,0.0,2.600754,2.820313,2.7105335,-0.0215412500000002,0.03300000000000125,ScreenWidget,0.9883571771131643,0.08056267232913136,0.12907263953326958,0.38560562267705845,0.9005458374696679
161,second,1.1670000000000016,-1.899000000000001,2,16.0,0.0,4,0,Pause,667.005371,11.617715,1.832345,0.547004,114.93058,0.90131,-7.678751,4.787419,88.194313,84.639282,12.273934,86.935463,A_StateManager_2.ScreenWidget,-0.064682,-0.180664,0.9814,7.053436,0.562317,-28.267746,0.929899,-0.094803,-0.182053,0.978699,32.568054,1.169632,-33.143509,2.598999,0.515464,0.622113,0.1,-0.032623,-0.179016,0.983292,-20.045395,-0.082703,-23.089249,2.821594,0.158355,0.547345,0.0,0.0,2.598999,2.821594,2.7102965,-0.0217782500000001,0.03300000000000125,ScreenWidget,0.987575316155109,0.08271063957894222,0.1336186552154261,0.29154142214466783,0.9324382777447427
161,second,1.1990000000000052,-1.866999999999997,2,16.0,0.0,4,0,Pause,664.831177,23.232595,1.832126,0.532317,114.898476,0.877801,-7.947205,4.71768,88.244125,84.639282,13.193616,87.155174,A_StateManager_2.ScreenWidget,-0.065414,-0.175049,0.982376,8.333923,0.593704,-28.513657,0.93701,-0.090073,-0.181183,0.979309,32.579956,1.172211,-33.144226,2.587128,0.514356,0.621866,0.1,-0.03653,-0.167725,0.985153,-19.989716,-0.082077,-23.104324,2.714218,0.157085,0.545442,0.0,0.0,2.587128,2.714218,2.650673,-0.0814017500000003,0.03200000000000358,ScreenWidget,0.9870404823572676,0.08145614120187868,0.1382605628819451,0.2772024396756532,0.5126802729768855
